"Date","Open","High","Low","Close","Adj.Close","Volume"
"2019-02-06",15679.900391,15745.400391,15668.599609,15712.299805,15712.299805,21813670000
"2019-02-07",15697.599609,15726.5,15588.700195,15703.400391,15703.400391,25378530000
"2019-02-08",15648.299805,15659.799805,15567.799805,15633.299805,15633.299805,21187780000
"2019-02-11",15660.5,15660.5,15545.900391,15568.900391,15568.900391,19301240000
"2019-02-12",15613.099609,15654.799805,15583.400391,15642.099609,15642.099609,24855880000
"2019-02-13",15679.200195,15689.700195,15623.700195,15626.700195,15626.700195,23682350000
"2019-02-14",15622.299805,15733.099609,15608.200195,15696,15696,30583380000
"2019-02-15",15770,15866.599609,15763.400391,15838.200195,15838.200195,25571730000
"2019-02-19",15856.900391,15953.900391,15831.900391,15937.400391,15937.400391,33623080000
"2019-02-20",15942.900391,16036.900391,15942.900391,16031.200195,16031.200195,26832850000
"2019-02-21",16001.900391,16030.700195,15979.700195,16000.900391,16000.900391,29852970000
"2019-02-22",16038.400391,16071,15997.400391,16013,16013,22285880000
"2019-02-25",16051,16099.900391,16051,16057,16057,21923440000
"2019-02-26",16051,16115.799805,16051,16067.900391,16067.900391,26631850000
"2019-02-27",16043.799805,16077.599609,15990.299805,16074.299805,16074.299805,22635430000
"2019-02-28",16054.799805,16067,15975.099609,15999,15999,30460290000
"2019-03-01",16086.299805,16122.099609,16058.099609,16068.299805,16068.299805,24300350000
"2019-03-04",16088.599609,16093.5,15955,16038.099609,16038.099609,28635800000
"2019-03-05",16077.299805,16105.299805,16068.599609,16086.5,16086.5,25650400000
"2019-03-06",16098.700195,16145.799805,16077.599609,16092.099609,16092.099609,27253180000
"2019-03-07",16079,16085.400391,15981.799805,16056.5,16056.5,27171920000
"2019-03-08",15958.099609,16000.799805,15891.900391,15996.200195,15996.200195,25541290000
"2019-03-11",16028.099609,16131.900391,16028.099609,16106.200195,16106.200195,25034230000
"2019-03-12",16142.599609,16149,16099.599609,16136.700195,16136.700195,22911150000
"2019-03-13",16193.099609,16212.599609,16143.5,16150,16150,27109130000
"2019-03-14",16139.400391,16144.5,16083.099609,16087.599609,16087.599609,19659880000
"2019-03-15",16156.700195,16174.5,16123.799805,16140.400391,16140.400391,63553920000
