"Date","Daily cases","Percentage Difference"
2020-07-23,74060,1.76328112384951
2020-07-24,73913,0.846699474585792
2020-07-27,53265,0.842049172201839
2020-07-28,59193,0.852955700484056
2020-07-29,65130,1.15589128706893
2020-07-30,67146,1.44971766291508
2020-07-31,68823,1.59909309765372
2020-08-03,45304,0.552581801841731
2020-08-04,51918,0.620941847749435
2020-08-05,56251,0.403120271233761
2020-08-06,55160,0.986329633222735
2020-08-07,62142,0.713039157284709
2020-08-10,44149,0.831500896438576
2020-08-11,59189,1.62714593474421
2020-08-12,55545,0.961836475935546
2020-08-13,52153,0.707789985764203
2020-08-14,56242,0.500582331253766
2020-08-17,41818,0.247383922409536
2020-08-18,41715,0.736414686314242
2020-08-19,47290,0.882822194646343
2020-08-20,47057,1.07064127290976
2020-08-21,47713,0.609210136194608
2020-08-24,36026,0.553963203520122
2020-08-25,40926,0.534785045232564
2020-08-26,47495,1.06624771487404
2020-08-27,47226,0.947812899495395
2020-08-28,46938,0.712370684416351
2020-08-31,39567,0.614153498420381
2020-09-01,38841,0.952064967113469
2020-09-02,42790,1.48469678549669
2020-09-03,45576,3.93120393120393
2020-09-04,51293,3.79335693930687
2020-09-08,28618,1.51134852829828
2020-09-09,35564,1.70592834394201
2020-09-10,39099,2.85130573814177
2020-09-11,44600,1.75105024088918
2020-09-14,34758,1.16367570187793
2020-09-15,37229,0.887977640470397
2020-09-16,44921,1.30537457968671
2020-09-17,45396,1.38275862583327
2020-09-18,48182,2.09987873177783
2020-09-21,41636,1.7336258014604
2020-09-22,50109,1.49774094786126
2020-09-23,42949,2.7694053618714
2020-09-24,46409,2.13466088176137
2020-09-25,50220,2.40049454349596
2020-09-28,39174,0.83153436465904
2020-09-29,38935,0.908837985718263
2020-09-30,46575,1.57676755226811
2020-10-01,47483,1.05909977998304
2020-10-02,51167,1.35698266343333
2020-10-05,41616,1.24836944652671
2020-10-06,41974,2.26993413005997
2020-10-07,54803,1.22452215739075
2020-10-08,55664,0.556474285971935
2020-10-09,59092,0.699382313148646
2020-10-12,49773,1.42535740326209
2020-10-13,50814,0.942448119155012
2020-10-14,58212,1.35235978078016
2020-10-15,63390,1.39077081141766
2020-10-16,69569,1.00940366284032
2020-10-19,62185,2.38329469038694
2020-10-20,58977,1.19434422458763
2020-10-21,70563,0.922017071812958
2020-10-22,75035,1.31445184391212
2020-10-23,83174,0.753158793150634
2020-10-26,70171,2.24968705372097
2020-10-27,75829,0.611924886220222
2020-10-28,85429,2.22616492497017
2020-10-29,91704,2.46119072182909
2020-10-30,98053,2.17132317969312
2020-11-02,87234,1.52498986365865
2020-11-03,99113,1.58317151718621
2020-11-04,115979,2.35307092007162
2020-11-05,123780,1.23481957407137
2020-11-06,134553,1.06310092036449
2020-11-09,125082,2.73887289444454
2020-11-10,148096,1.2819116355195
2020-11-11,154107,0.67692514597599
2020-11-12,163912,1.42333088774762
2020-11-13,178530,1.14997698086962
2020-11-16,152483,0.784376655733361
2020-11-17,167992,0.954825362358036
2020-11-18,172828,1.44049471085743
2020-11-19,190293,1.16088236036728
2020-11-20,195145,0.683096855176745
2020-11-23,160726,1.03716024181738
2020-11-24,175931,1.32074402742637
2020-11-25,195535,0.489159357309673
2020-11-27,164390,0.411898306762502
2020-11-30,153876,1.1009093084801
2020-12-01,192552,0.889638901631822
2020-12-02,211409,0.714070915005875
2020-12-03,218921,0.696467254322265
2020-12-04,225472,0.766878241118887
2020-12-07,186547,0.502420593550409
2020-12-08,226572,0.801918974236793
2020-12-09,222547,1.40649646748307
2020-12-10,208878,0.909653220311673
2020-12-11,248762,0.890769127492866
2020-12-14,197607,1.40996398150733
2020-12-15,200902,0.969964282363756
2020-12-16,241941,0.613526778957378
2020-12-17,248037,0.383271091004695
2020-12-18,237467,1.10245610816265
2020-12-21,183992,1.80996214939137
2020-12-22,199677,0.599369170728013
2020-12-23,228477,0.593471810089009
2020-12-24,202357,0.392255523363551
2020-12-28,178993,0.46841043258293
2020-12-29,210249,0.877339583363971
2020-12-30,238878,0.385827656511713
2020-12-31,231074,0.890066621433181
2021-01-04,174856,2.88670335140662
2021-01-05,245060,1.15056034656728
2021-01-06,259769,2.07521520008332
2021-01-07,271074,1.23649399571821
2021-01-08,294017,1.13241413927722
2021-01-11,204478,0.758260942725537
2021-01-12,218688,0.903352844032585
2021-01-13,229437,0.773994214747927
2021-01-14,224285,0.807199145009618
2021-01-15,239974,1.03762759755119
2021-01-19,150929,0.637055201782497
2021-01-20,189263,1.13418890381281
2021-01-21,189663,0.425614740803209
2021-01-22,190493,0.570110585834186
2021-01-25,133859,1.62139075987509
2021-01-26,147906,0.599066161571665
2021-01-27,160024,2.75718658635992
2021-01-28,156844,1.97067062118965
2021-01-29,164177,2.24646923182958
2021-02-01,128460,1.56326149077091
2021-02-02,122565,1.34251394577291
2021-02-03,110273,0.804520764751406
2021-02-04,125153,0.927737161892216
2021-02-05,125534,0.505309872333966
2021-02-08,82257,0.593722625493697
2021-02-09,91970,0.401739421735612
2021-02-10,99469,1.19133518583908
2021-02-11,99233,0.910907606846134
2021-02-12,97921,0.801988012255494
2021-02-16,57845,0.675109343330436
2021-02-17,64577,0.847072519415277
2021-02-18,68757,0.946585184340735
2021-02-19,73202,0.698029483703276
2021-02-22,56241,0.725413782861875
2021-02-23,71022,2.3473135996946
2021-02-24,72983,1.77318396302122
2021-02-25,72012,2.86804857437467
2021-02-26,73628,1.87017522762861
2021-03-01,50969,1.85612755430249
2021-03-02,55230,0.973378709655837
2021-03-03,65775,1.44566787073997
2021-03-04,65764,3.18038432617374
2021-03-05,64235,3.20500983924831
2021-03-08,42988,1.60538991287364
2021-03-09,53499,1.33656708816367
2021-03-10,62227,0.810449207236114
2021-03-11,60539,1.1358831663029
2021-03-12,62869,0.757741533294312
2021-03-15,43461,1.17918014801827
2021-03-16,52080,0.695697764692832
2021-03-17,62400,1.2154638927927
2021-03-18,62867,1.49127971900188
2021-03-19,62285,1.10965130544578
2021-03-22,48559,1.04581375874106
2021-03-23,58490,1.21161170341498
2021-03-24,67153,1.35382415098676
2021-03-25,66385,1.69920648806644
2021-03-26,76683,1.54699435487651
2021-03-29,57814,0.973617931932546
2021-03-30,62358,0.598051655890286
2021-03-31,71463,0.689075651362384
2021-04-01,74447,0.695084863996723
2021-04-05,56914,1.20672196859764
2021-04-06,63267,0.443688476240351
2021-04-07,77911,0.363616735202619
2021-04-08,75695,0.382606442212361
2021-04-09,78869,0.826019241360764
2021-04-12,62637,0.410836977268165
2021-04-13,72167,0.56984465265949
2021-04-14,72358,0.745113967139548
2021-04-15,74987,0.811475656331749
2021-04-16,70889,0.491744857128516
2021-04-19,35961,0.728339462843648
2021-04-20,58896,0.985797747162211
2021-04-21,64178,1.17257753840631
2021-04-22,61692,1.34597736310799
2021-04-23,64615,1.32942115337306
2021-04-26,39872,0.282455187398151
2021-04-27,50935,0.409340025831676
2021-04-28,55293,0.47117427364609
2021-04-29,56720,0.999810614858499
2021-04-30,55307,0.555359819418485
2021-05-03,33231,0.508727680644783
2021-05-04,43136,1.21454614613313
2021-05-05,45279,0.641540079485825
2021-05-06,43407,1.32622278003791
2021-05-07,44609,0.862591946614081
2021-05-10,24739,1.14570325668407
2021-05-11,33596,1.22099649848857
2021-05-12,35905,1.90072525425403
2021-05-13,41009,1.37913890943476
2021-05-14,35434,1.28838850386938
2021-05-17,19500,0.70309972446093
2021-05-18,28050,1.04060932063835
2021-05-19,27886,1.35773274283046
2021-05-20,27958,1.22559154744495
2021-05-21,28258,0.887243358863561
2021-05-24,16108,0.939415347602786
2021-05-25,23795,0.736070052906515
2021-05-26,23721,0.441173665032337
2021-05-27,22556,0.370935756780286
2021-05-28,24387,0.35122590665085
2021-06-01,8919,0.866490901608327
2021-06-02,16243,0.45391675499426
2021-06-03,18658,0.870965276052517
2021-06-04,18601,0.649327566798972
2021-06-07,9961,0.394886363636371
2021-06-08,14581,0.670917627277193
2021-06-09,19099,0.434020078454755
2021-06-10,16062,0.694208319165808
2021-06-11,14014,0.380396267730112
2021-06-14,8282,0.506969654850735
2021-06-15,12843,0.442822149582532
2021-06-16,13213,1.16957680907086
2021-06-17,13277,0.859955815735952
2021-06-18,12027,0.964969088966902
2021-06-21,8653,1.25814915877347
2021-06-22,13477,0.91040951905498
2021-06-23,13862,0.357023922014869
2021-06-24,15536,0.335590537331797
2021-06-25,15092,0.349643812052429
2021-06-28,10669,0.407853098177741
2021-06-29,15740,0.313942493560464
2021-06-30,11610,0.336888080750705
2021-07-01,18704,0.462338439625172
2021-07-02,16837,0.664130393467885
2021-07-06,20198,0.970841315075953
2021-07-07,22808,0.738408154014134
2021-07-08,28130,0.963081117136979
2021-07-09,27622,0.970465395851967
2021-07-12,29346,0.517672280306411
2021-07-13,34886,0.581097326381472
2021-07-14,38469,0.715391889484301
2021-07-15,40558,0.650307931827903
2021-07-16,42356,1.20860649235079
2021-07-19,45484,1.48355184869505
2021-07-20,51001,1.73952684590685
2021-07-21,61604,0.657474602540832
2021-07-22,72843,0.454361445562051
2021-07-23,68481,0.772590542927897
2021-07-26,71556,0.391473667279094
2021-07-27,86079,0.998305815637695
2021-07-28,89515,0.646635948051005
2021-07-29,99306,0.597267692753547
2021-07-30,105002,0.513525488814923
2021-08-02,103632,0.848644088388879
2021-08-03,110589,1.15473939925814
2021-08-04,124086,0.361598838528209
2021-08-05,129141,0.472924506314347
2021-08-06,125958,0.264941278865916
2021-08-09,93966,0.330545693711634
2021-08-10,136593,0.342075256556449
2021-08-11,144609,0.293049856738673
2021-08-12,151611,0.580147970325025
2021-08-13,146598,0.169108284178076
2021-08-16,110340,0.955379729802473
2021-08-17,150835,0.997528139235017
2021-08-18,168267,1.28175727046478
2021-08-19,175048,1.15816141874774
2021-08-20,166983,0.848477316506899
2021-08-23,117477,0.885665485108228
2021-08-24,163794,0.234649457554201
2021-08-25,177895,0.357167892275497
2021-08-26,187154,0.600342000849979
2021-08-27,182858,0.872997063676703
2021-08-30,134662,0.521482424274553
2021-08-31,176982,0.344637395699662
2021-09-01,198869,0.333144573485516
2021-09-02,182275,0.467228413837822
2021-09-03,182907,0.444677388209972
2021-09-07,118422,0.494674184771199
2021-09-08,169998,0.617586576365338
2021-09-09,186769,0.838619503279216
2021-09-10,169369,1.39917777978266
2021-09-13,113769,1.05809687996787
2021-09-14,162147,1.12586508002341
2021-09-15,163080,1.08680550887147
2021-09-16,167305,0.942252065305878
2021-09-17,157554,0.983450346544894
2021-09-20,93698,2.22853507806992
2021-09-21,135005,1.07310790670755
2021-09-22,132373,1.12292780885637
2021-09-23,135546,1.3221147072581
2021-09-24,133057,0.738750915005402
2021-09-27,103404,0.474729268262529
2021-09-28,117034,1.67034190559522
2021-09-29,116354,0.697659785027424
2021-09-30,122501,1.75651615472351
2021-10-01,120088,2.0007594898721
2021-10-04,87545,1.77359299086799
2021-10-05,104853,1.36788376675
2021-10-06,107762,1.73473843758014
2021-10-07,111993,1.04927555964012
2021-10-08,107752,0.58648093255015
2021-10-11,75191,1.2599598699705
2021-10-12,91081,0.75255421028843
2021-10-13,96985,0.987039788389696
2021-10-14,96612,1.20047855996954
2021-10-15,90942,0.630469400493754
2021-10-18,70586,0.923880566951121
2021-10-19,81012,0.532117234365586
2021-10-20,76385,0.363364797739069
2021-10-21,87280,0.540848371892171
2021-10-22,80598,0.785365386457237
2021-10-25,94602,0.77409610119891
2021-10-26,102420,0.640509615279725
2021-10-27,83889,0.720428448057894
2021-10-28,81959,0.757827996406267
2021-10-29,87053,0.882551355922778
2021-11-01,120256,0.548646830305787
2021-11-02,73070,0.471644560355247
2021-11-03,79925,0.910535130564974
2021-11-04,88063,0.436783552456289
2021-11-05,89530,0.791078978108098
2021-11-08,128208,0.436376312396971
2021-11-09,83032,0.803036441563423
2021-11-10,90422,1.15911723314703
2021-11-11,71593,0.348765041029282
2021-11-12,123127,0.80734620804262
2021-11-15,143773,0.524210589224664
2021-11-16,96733,0.756410488409542
2021-11-17,106162,0.364162878186561
2021-11-18,113396,0.767887711877966
2021-11-19,113556,0.500001593715232
2021-11-22,154104,1.30829620199448
2021-11-23,101707,0.999353083013895
2021-11-24,105321,0.918105345005096
2021-11-26,82975,1.71242132483465
2021-11-29,102771,1.02578883462515
2021-11-30,120244,1.86877716972156
2021-12-01,129738,3.11397425138132
2021-12-02,138489,1.99402430059154
